order_detail_id,order_id,product_id,quantity
9348,13238,120,2
9349,12047,105,1
9350,14242,103,2
9351,11306,110,5
9352,12895,111,4
9353,12033,117,1
9354,10765,108,4
9355,10499,109,1
9356,13369,108,2
9357,12945,120,2
9358,13805,102,4
9359,14214,104,3
9360,14461,116,1
9361,10136,109,5
9362,11101,109,3
9363,11872,121,2
9364,14034,105,1
9365,14114,103,3
9366,14013,114,5
9367,10205,115,3
9368,14595,106,5
9369,12372,116,2
9370,14691,123,1
9371,10562,110,2
9372,13315,114,1
9373,13961,112,3
9374,12527,109,2
9375,12212,123,1
9376,12372,119,5
9377,14736,112,1
9378,12682,113,2
9379,12807,123,2
9380,13770,113,3
9381,12256,117,5
9382,14411,102,1
9383,10901,120,2
9384,11751,123,1
9385,14900,109,4
9386,13296,121,5
9387,13160,108,5
9388,11453,107,4
9389,11244,105,5
9390,12323,119,4
9391,11671,103,1
9392,12028,113,4
9393,11769,106,3
9394,13664,111,4
9395,12303,104,1
9396,11170,103,5
9397,14711,104,3
9398,12433,103,4
9399,10387,113,1
9400,12431,115,3
9401,13349,112,3
9402,11406,115,3
9403,10124,111,4
9404,13998,111,1
9405,13453,113,1
9406,13897,112,1
9407,11625,106,2
9408,11182,123,5
9409,10728,120,1
9410,13885,119,2
9411,13671,119,2
9412,11142,103,3
9413,12376,116,5
9414,14032,109,3
9415,10359,114,5
9416,13743,103,3
9417,12845,103,4
9418,14539,120,5
9419,12212,107,2
9420,10973,119,2
9421,10361,103,5
9422,12633,121,3
9423,13191,101,4
9424,14949,112,4
9425,11625,121,1
9426,13929,106,5
9427,11757,107,4
9428,10241,102,3
9429,14762,118,3
9430,10976,115,2
9431,14319,115,4
9432,12314,110,4
9433,11306,117,3
9434,10788,118,2
9435,12429,118,4
9436,10556,115,3
9437,12110,123,2
9438,14943,106,2
9439,12650,109,3
9440,11560,111,2
9441,14236,115,2
9442,11364,123,1
9443,13960,103,2
9444,10590,119,4
9445,11750,101,2
9446,10541,117,4
9447,12423,111,3
9448,10291,118,2
9449,12091,111,3
9450,13936,107,5
9451,13959,101,2
9452,13860,112,3
9453,11256,104,5
9454,10008,108,4
9455,11658,115,4
9456,14579,111,4
9457,14429,108,4
9458,11257,112,4
9459,13951,103,1
9460,11040,121,3
9461,12117,104,5
9462,10685,112,5
9463,14019,108,2
9464,11798,123,3
9465,11825,123,1
9466,13535,110,1
9467,10063,123,3
9468,10261,101,4
9469,13572,113,4
9470,13193,107,3
9471,14954,120,5
9472,11489,103,4
9473,11131,116,2
9474,14276,112,1
9475,10355,105,4
9476,12775,118,5
9477,10589,108,4
9478,10605,112,4
9479,12229,121,1
9480,10174,103,2
9481,10354,116,2
9482,13291,110,5
9483,10434,123,3
9484,12953,117,3
9485,10259,110,3
9486,10868,103,5
9487,12607,102,4
9488,13646,114,2
9489,10596,109,2
9490,10394,117,4
9491,14432,104,2
9492,12111,122,2
9493,13865,115,3
9494,14140,113,3
9495,12201,123,1
9496,13998,119,1
9497,13854,109,2
9498,14950,104,3
9499,13755,121,1
9500,14371,108,1
9501,13430,115,3
9502,14522,114,1
9503,14579,103,4
9504,10214,117,4
9505,12127,108,3
9506,10139,114,3
9507,14194,113,1
9508,13961,115,2
9509,10664,111,5
9510,12833,115,4
9511,11074,112,4
9512,14575,122,3
9513,14023,121,2
9514,10162,109,3
9515,11501,122,1
9516,13179,115,2
9517,14491,101,1
9518,14897,112,4
9519,10186,106,3
9520,14654,101,3
9521,11981,122,5
9522,14542,119,2
9523,13989,122,4
9524,10830,113,5
9525,13520,106,5
9526,13512,117,3
9527,13329,113,2
9528,13349,109,3
9529,12486,108,2
9530,14612,115,5
9531,11226,118,1
9532,14852,102,4
9533,12845,121,5
9534,12734,102,3
9535,14421,111,4
9536,13997,101,5
9537,12671,118,2
9538,14783,121,3
9539,11499,107,5
9540,11689,121,2
9541,12448,117,2
9542,10868,116,2
9543,14313,107,4
9544,13009,122,3
9545,13525,107,2
9546,12013,102,5
9547,10240,105,2
9548,10048,114,3
9549,14050,108,4
9550,13458,112,2
9551,13280,107,5
9552,13229,106,3
9553,11249,113,2
9554,11168,122,4
9555,13491,112,1
9556,14971,117,5
9557,11898,116,2
9558,13537,101,2
9559,12180,107,1
9560,14721,103,3
9561,11971,106,1
9562,14697,121,3
9563,12721,103,2
9564,12382,122,1
9565,11944,103,2
9566,13147,108,1
9567,13484,114,2
9568,13697,123,2
9569,12826,109,2
9570,11828,105,4
9571,10223,115,1
9572,11747,117,4
9573,10530,110,2
9574,10134,108,5
9575,13804,118,3
9576,14487,106,1
9577,10102,117,1
9578,13724,122,3
9579,12729,104,4
9580,12546,121,3
9581,12559,115,5
9582,13042,110,2
9583,12001,123,3
9584,10949,113,3
9585,11569,122,2
9586,14937,101,1
9587,12054,122,5
9588,13006,122,3
9589,10194,109,3
9590,10742,105,1
9591,13907,111,5
9592,12960,122,2
9593,14569,122,2
9594,12264,123,4
9595,13421,121,5
9596,12924,121,5
9597,13255,104,3
9598,13240,120,4
9599,13866,116,2
9600,10038,118,5
9601,11699,108,5
9602,14567,102,1
9603,14027,117,2
9604,13214,110,1
9605,11784,113,4
9606,11967,115,5
9607,10103,109,4
9608,10042,108,1
9609,12995,106,2
9610,13219,104,5
9611,12991,118,2
9612,14289,103,4
9613,13370,104,3
9614,11062,121,2
9615,12550,113,2
9616,11677,120,2
9617,13690,111,5
9618,13998,108,4
9619,10326,114,4
9620,11121,114,5
9621,10108,116,2
9622,12679,114,2
9623,10335,101,3
9624,12040,102,2
9625,10804,120,1
9626,11849,101,2
9627,10767,111,3
9628,13528,106,1
9629,12307,115,3
9630,12830,112,3
9631,11489,105,4
9632,14130,123,5
9633,13567,112,3
9634,12374,122,2
9635,10837,114,4
9636,13310,114,1
9637,13613,119,5
9638,14835,105,4
9639,12792,103,3
9640,14213,118,4
9641,13984,106,2
9642,13769,109,2
9643,11505,107,2
9644,12451,121,5
9645,13045,118,4
9646,12034,102,4
9647,11700,120,3
9648,12281,110,1
9649,11308,112,2
9650,12528,102,1
9651,13839,113,1
9652,10976,108,2
9653,12057,123,2
9654,14811,107,3
9655,12427,103,5
9656,13675,123,2
9657,12429,108,1
9658,14940,121,3
9659,13734,101,4
9660,10360,115,3
9661,12224,101,2
9662,10485,112,2
9663,11429,111,5
9664,12081,116,3
9665,10696,104,2
9666,14661,102,1
9667,10202,123,1
9668,13858,103,3
9669,11199,104,5
9670,11268,118,3
9671,12971,112,5
9672,10074,101,1
9673,10096,103,2
9674,14269,104,4
9675,13478,106,2
9676,12203,117,1
9677,10258,108,1
9678,13659,118,2
9679,14426,116,2
9680,12807,121,1
9681,14257,106,2
9682,10186,119,4
9683,10143,121,4
9684,13354,108,3
9685,10640,104,4
9686,13750,109,1
9687,12075,108,1
9688,13969,121,3
9689,10202,119,5
9690,13093,101,3
9691,13166,121,5
9692,13080,121,5
9693,14568,104,2
9694,12103,110,4
9695,10911,108,5
9696,11572,103,2
9697,13449,112,3
9698,12160,109,3
9699,14326,103,5
9700,12545,104,2
9701,11330,106,1
9702,13614,109,4
9703,10461,102,5
9704,10807,102,1
9705,13700,118,4
9706,12274,121,1
9707,10059,122,2
9708,12476,103,5
9709,14824,103,1
9710,11156,118,1
9711,10498,106,1
9712,14326,101,5
9713,14429,115,2
9714,13977,111,2
9715,11608,110,1
9716,10721,104,2
9717,11275,114,4
9718,13868,102,2
9719,10691,113,1
9720,14024,116,4
9721,14153,112,5
9722,13438,122,3
9723,12356,105,2
9724,10750,119,4
9725,13052,103,3
9726,14774,121,5
9727,13565,120,3
9728,14656,121,5
9729,11705,102,1
9730,13446,117,1
9731,14445,121,5
9732,12378,111,3
9733,13232,101,2
9734,12216,119,3
9735,10886,108,3
9736,10865,111,2
9737,13495,108,3
9738,13055,117,3
9739,10786,120,4
9740,10457,106,5
9741,10345,107,1
9742,10554,121,5
9743,10788,113,3
9744,11820,107,2
9745,10705,111,2
9746,14908,110,1
9747,10953,108,1
9748,10815,110,1
9749,11549,122,2
9750,10144,111,3
9751,12778,120,1
9752,13767,117,1
9753,14959,111,2
9754,13826,116,3
9755,11217,105,1
9756,11808,110,3
9757,14471,120,4
9758,14773,105,1
9759,12740,120,1
9760,11290,109,2
9761,10556,103,4
9762,10863,103,4
9763,12486,110,4
9764,14977,107,5
9765,12356,102,2
9766,10966,108,2
9767,12396,112,1
9768,10476,122,2
9769,11339,109,1
9770,10525,111,1
9771,12572,119,5
9772,10562,120,2
9773,13703,123,2
9774,14665,117,5
9775,11206,113,5
9776,14034,101,2
9777,13848,101,2
9778,14202,108,1
9779,12239,113,3
9780,11161,106,1
9781,14796,103,4
9782,13826,116,4
9783,10072,110,3
9784,10755,107,5
9785,13853,122,4
9786,10905,121,5
9787,10052,103,5
9788,12622,114,1
9789,13191,116,5
9790,13949,104,3
9791,11288,113,1
9792,14781,101,3
9793,11773,105,5
9794,13903,118,4
9795,13921,112,5
9796,10950,111,3
9797,13139,109,2
9798,12417,107,2
9799,12280,114,4
9800,11426,103,3
9801,11585,116,4
9802,11047,107,1
9803,12166,101,5
9804,14024,106,1
9805,11177,106,2
9806,12161,110,5
9807,11032,112,1
9808,13289,122,2
9809,14527,119,1
9810,11316,106,5
9811,10893,114,1
9812,10107,103,5
9813,13081,110,1
9814,10745,109,4
9815,10622,123,1
9816,14241,120,1
9817,10821,119,4
9818,10412,122,2
9819,10114,115,5
9820,12447,109,3
9821,13347,119,2
9822,14220,108,5
9823,10086,122,1
9824,14143,104,2
9825,11573,105,1
9826,12006,119,2
9827,14080,114,2
9828,10804,118,3
9829,13335,119,4
9830,13350,106,2
9831,11070,105,1
9832,12670,111,3
9833,14142,105,2
9834,12772,108,4
9835,14636,105,1
9836,14183,111,3
9837,11409,113,5
9838,13741,106,4
9839,10265,105,5
9840,13849,118,5
9841,13094,110,3
9842,14799,116,3
9843,11474,122,3
9844,14282,114,5
9845,10326,123,1
9846,11207,115,3
9847,14493,103,4
9848,11505,103,3
9849,13535,112,3
9850,11441,123,3
9851,10956,115,5
9852,10555,111,1
9853,13255,110,3
9854,14140,120,5
9855,14997,115,4
9856,14578,118,1
9857,12037,114,5
9858,11287,106,2
9859,11198,114,4
9860,14662,116,4
9861,12268,102,2
9862,13630,119,5
9863,13466,105,5
9864,10772,111,4
9865,12457,111,5
9866,10471,121,2
9867,11371,119,5
9868,13133,118,4
9869,10672,108,5
9870,11175,123,1
9871,10111,112,2
9872,13560,109,2
9873,11027,103,3
9874,13555,106,5
9875,13234,121,2
9876,14440,121,5
9877,11473,101,1
9878,12380,117,4
9879,14873,103,4
9880,12972,118,3
9881,12382,118,3
9882,13291,102,2
9883,14754,104,2
9884,11834,101,2
9885,10454,110,1
9886,10741,105,3
9887,12381,105,3
9888,12358,109,4
9889,11444,114,3
9890,13681,121,3
9891,11749,113,1
9892,12402,113,2
9893,14920,101,1
9894,13172,117,5
9895,14241,120,4
9896,12007,108,4
9897,11787,103,4
9898,11410,117,2
9899,11763,112,2
9900,10910,118,2
9901,10761,114,4
9902,13241,111,4
9903,12690,116,4
9904,10531,104,5
9905,11360,118,5
9906,13819,107,4
9907,12028,111,2
9908,12561,116,2
9909,12178,116,5
9910,11538,103,5
9911,11274,123,4
9912,12782,109,4
9913,10947,108,2
9914,11299,107,3
9915,12512,117,2
9916,12189,111,2
9917,10882,104,4
9918,11848,104,3
9919,11976,105,3
9920,14269,108,4
9921,14569,110,1
9922,12965,117,4
9923,13064,106,5
9924,13129,109,3
9925,10498,110,4
9926,12217,108,2
9927,10989,115,2
9928,12609,118,2
9929,12476,123,4
9930,14515,105,1
9931,11371,118,5
9932,13589,101,2
9933,12503,102,4
9934,14810,110,1
9935,10179,106,3
9936,11930,119,3
9937,12549,121,5
9938,14835,111,4
9939,10112,118,4
9940,13220,116,2
9941,10715,108,1
9942,11402,104,5
9943,12925,111,1
9944,11382,110,5
9945,13128,116,4
9946,14909,112,4
9947,13012,122,5
9948,11209,103,1
9949,13126,111,3
9950,10037,116,3
9951,11829,103,2
9952,13061,110,2
9953,13342,121,1
9954,13942,116,4
9955,10810,107,1
9956,13073,115,5
9957,14119,115,3
9958,11527,110,2
9959,13520,103,1
9960,14892,106,1
9961,10496,118,5
9962,14996,122,4
9963,10425,105,4
9964,12748,116,3
9965,12066,113,2
9966,11983,103,4
9967,11469,115,4
9968,13801,123,4
9969,11234,120,1
9970,11798,106,4
9971,10565,122,5
9972,13020,104,3
9973,11305,115,4
9974,10133,118,2
9975,10449,109,1
9976,11831,120,5
9977,12159,104,3
9978,13627,116,1
9979,10850,118,5
9980,13963,105,1
9981,11481,113,3
9982,10901,106,3
9983,14855,122,4
9984,11540,119,2
9985,11900,112,4
9986,12945,115,1
9987,14958,109,4
9988,13245,107,3
9989,10515,114,3
9990,11592,119,3
9991,10084,120,4
9992,13743,116,5
9993,14894,123,4
9994,12128,122,4
9995,11602,104,4
9996,14618,112,4
9997,11223,118,3
9998,14330,108,2
9999,11843,117,4
10000,12292,103,4
10001,11590,104,2
10002,12897,110,4
10003,14489,116,2
10004,10009,120,3
10005,14709,102,5
10006,10715,112,4
10007,11928,116,5
10008,10110,110,4
10009,14930,105,1
10010,10266,112,1
10011,13224,103,3
10012,10955,112,5
10013,11350,101,5
10014,11575,102,2
10015,12224,111,2
10016,13832,112,4
10017,13256,107,2
10018,11059,101,2
10019,11958,113,5
10020,14945,113,1
10021,13148,102,5
10022,12520,110,2
10023,13654,123,4
10024,12571,101,1
10025,12928,107,2
10026,13888,113,2
10027,10888,102,4
10028,10745,120,4
10029,13515,107,2
10030,12931,117,2
10031,12680,122,5
10032,10176,105,3
10033,10566,111,4
10034,13218,122,4
10035,14358,111,5
10036,14627,111,1
10037,11395,117,1
10038,11221,119,1
10039,10948,108,4
10040,10585,120,3
10041,12863,114,3
10042,11621,110,5
10043,13356,107,1
10044,12350,102,1
10045,13192,117,2
10046,13208,101,5
10047,12577,113,5
10048,10532,119,4
10049,11232,114,4
10050,11994,118,5
10051,11698,120,3
10052,13371,114,5
10053,11546,115,3
10054,13166,114,4
10055,11438,105,5
10056,10371,116,3
10057,14505,105,2
10058,10617,122,2
10059,14167,113,5
10060,14015,116,1
10061,14180,115,5
10062,12257,105,4
10063,14355,121,4
10064,13311,123,2
10065,10932,106,3
10066,12330,113,2
10067,10394,116,3
10068,12466,110,5
10069,13278,102,1
10070,11930,113,4
10071,10626,117,5
10072,14658,101,2
10073,12880,104,5
10074,13167,118,1
10075,13423,106,3
10076,12110,112,1
10077,11166,120,2
10078,12782,113,1
10079,11892,102,4
10080,13183,117,1
10081,11640,123,5
10082,10782,110,3
10083,14693,119,4
10084,12057,122,4
10085,12324,105,4
10086,12275,121,2
10087,12234,112,2
10088,12639,118,5
10089,13288,109,3
10090,12481,111,1
10091,12617,104,5
10092,10356,110,2
10093,14488,101,5
10094,14675,102,3
10095,13347,109,5
10096,13523,123,4
10097,12468,118,1
10098,10164,116,2
10099,13635,123,2
10100,14734,114,3
10101,13664,104,3
10102,13255,102,3
10103,13382,112,2
10104,12065,120,4
10105,14266,105,1
10106,13985,104,3
10107,13888,115,2
10108,10340,103,4
10109,14822,122,3
10110,13782,117,3
10111,13591,108,1
10112,11934,112,1
10113,11646,121,5
10114,14229,108,3
10115,12688,120,5
10116,14919,120,2
10117,12127,105,1
10118,14442,121,4
10119,14705,106,3
10120,10639,105,3
10121,11225,121,5
10122,13706,108,1
10123,13911,122,5
10124,14246,118,3
10125,11550,104,1
10126,14146,104,3
10127,11506,105,1
10128,14431,115,3
10129,11376,106,4
10130,10668,121,5
10131,12375,116,1
10132,14091,114,5
10133,11016,114,1
10134,10336,116,1
10135,14762,122,1
10136,10081,104,3
10137,12135,111,2
10138,11800,119,3
10139,10258,119,2
10140,10185,108,3
10141,10123,110,2
10142,14701,105,1
10143,15000,116,1
10144,13515,103,2
10145,11395,110,2
10146,12353,113,5
10147,13220,107,1
10148,11309,112,3
10149,13945,123,5
10150,11942,114,2
10151,10491,110,3
10152,11055,109,4
10153,10702,112,4
10154,12935,103,4
10155,14696,113,3
10156,11135,106,2
10157,10080,106,3
10158,10836,121,5
10159,10652,119,5
10160,10417,107,4
10161,13681,104,2
10162,13867,122,5
10163,10746,105,1
10164,12003,101,1
10165,10240,118,4
10166,12894,117,4
10167,11945,109,4
10168,10856,109,5
10169,13516,121,2
10170,12647,110,4
10171,13195,120,3
10172,14516,117,4
10173,14805,113,5
10174,12599,104,2
10175,11354,123,4
10176,12036,118,1
10177,12881,118,4
10178,10680,122,4
10179,10487,109,2
10180,13621,103,3
10181,13651,107,4
10182,14719,115,4
10183,11439,109,5
10184,14315,109,2
10185,11485,104,5
10186,10691,118,4
10187,11013,117,4
10188,14543,122,1
10189,12348,121,5
10190,13709,106,2
10191,14471,107,4
10192,11923,110,1
10193,10638,110,1
10194,13009,106,3
10195,12234,106,2
10196,12126,119,1
10197,13458,108,2
10198,14290,109,4
10199,13175,101,3
10200,13689,116,2
10201,11400,106,3
10202,12335,123,2
10203,11506,108,2
10204,10250,115,5
10205,10536,112,3
10206,13533,110,2
10207,13550,116,5
10208,10458,115,5
10209,12739,111,3
10210,13370,107,4
10211,14136,108,3
10212,13697,111,2
10213,13412,109,4
10214,14070,107,3
10215,13388,115,3
10216,13186,115,3
10217,13239,116,3
10218,10261,103,4
10219,11248,116,2
10220,13334,115,5
10221,13323,101,3
10222,12574,114,5
10223,10126,122,5
10224,11230,111,5
10225,13212,103,3
10226,13134,109,3
10227,11307,106,3
10228,12102,123,3
10229,10136,116,1
10230,12378,111,2
10231,11460,118,1
10232,14232,117,4
10233,10813,117,1
10234,10852,103,1
10235,11745,119,1
10236,11939,123,2
10237,10871,115,5
10238,10635,110,4
10239,10669,108,4
10240,11294,117,2
10241,13089,104,1
10242,10269,108,5
10243,10861,102,3
10244,10482,123,2
10245,13291,108,5
10246,13391,107,2
10247,11262,109,2
10248,12333,118,3
10249,10103,117,5
10250,13795,101,1
10251,14888,112,5
10252,14335,104,5
10253,12693,117,1
10254,13672,107,3
10255,10882,103,5
10256,12236,101,1
10257,14984,119,2
10258,13035,102,2
10259,14890,106,1
10260,12578,111,2
10261,10676,123,5
10262,12440,121,1
10263,11682,104,5
10264,11277,101,4
10265,14768,111,3
10266,13248,116,3
10267,14935,106,3
10268,13649,111,1
10269,11313,108,4
10270,11074,120,3
10271,14100,101,5
10272,11655,114,3
10273,13748,121,4
10274,14089,121,5
10275,11894,102,5
10276,11286,106,1
10277,10535,109,1
10278,13448,114,2
10279,11380,122,4
10280,10646,108,5
10281,10024,103,4
10282,14653,110,3
10283,14452,118,3
10284,14966,120,2
10285,14671,109,5
10286,14125,109,5
10287,10365,119,2
10288,12656,113,3
10289,10409,101,5
10290,11315,117,4
10291,10219,104,5
10292,14704,104,3
10293,11540,116,5
10294,13434,116,5
10295,14954,115,1
10296,11603,106,5
10297,12705,105,2
10298,13649,122,2
10299,11106,110,4
10300,13412,107,5
10301,12489,107,4
10302,10617,110,3
10303,14322,110,3
10304,12419,115,1
10305,10028,106,1
10306,13056,102,5
10307,10016,108,5
10308,13349,120,4
10309,10333,115,4
10310,14579,121,5
10311,14662,121,5
10312,12162,118,1
10313,12086,105,1
10314,14550,104,1
10315,13954,110,5
10316,12790,119,4
10317,14262,114,2
10318,12253,123,2
10319,14974,113,4
10320,10245,110,4
10321,11895,122,4
10322,11357,106,1
10323,10943,113,3
10324,13468,121,5
10325,13193,111,1
10326,11746,122,2
10327,14506,115,5
10328,12358,102,4
10329,13880,115,2
10330,13778,119,4
10331,12116,117,4
10332,12268,120,4
10333,12268,118,5
10334,11497,106,2
10335,12797,115,2
10336,14482,117,4
10337,10930,122,1
10338,13325,109,3
10339,14501,112,1
10340,14588,122,5
10341,10357,123,3
10342,14311,105,1
10343,14065,114,2
10344,13842,108,1
10345,13931,122,4
10346,14848,117,5
10347,10827,109,1
10348,10666,103,1
10349,12029,107,3
10350,13692,112,4
10351,12583,103,3
10352,10554,109,5
10353,10328,114,5
10354,11189,123,4
10355,10150,123,3
10356,14753,123,4
10357,12854,118,3
10358,11937,111,2
10359,14389,104,4
10360,12737,108,5
10361,10957,118,3
10362,13249,113,2
10363,10416,104,5
10364,13455,110,3
10365,12646,108,2
10366,13775,112,5
10367,10085,119,5
10368,11936,112,2
10369,11417,122,5
10370,11071,102,3
10371,13413,108,3
10372,11522,113,5
10373,11502,101,1
10374,14092,103,2
10375,12474,102,1
10376,10736,123,3
10377,12839,123,5
10378,12563,120,4
10379,13907,108,4
10380,11273,103,1
10381,14837,121,1
10382,11863,115,1
10383,14227,102,3
10384,11764,117,3
10385,14419,106,5
10386,10823,101,3
10387,10543,104,5
10388,12766,119,5
10389,12079,107,1
10390,10885,123,4
10391,14287,122,1
10392,13650,114,3
10393,14511,114,2
10394,13572,110,3
10395,13934,107,4
10396,13667,116,3
10397,11722,104,4
10398,10375,107,2
10399,10558,115,2
10400,11281,117,5
10401,13424,103,3
10402,11129,116,5
10403,11361,102,1
10404,13598,107,1
10405,11101,116,1
10406,11535,121,1
10407,12626,109,1
10408,14128,112,3
10409,11632,101,5
10410,10058,114,5
10411,11128,111,4
10412,10312,118,1
10413,13718,122,2
10414,12002,105,4
10415,12738,115,4
10416,13878,107,3
10417,12283,114,4
10418,13184,120,2
10419,11432,108,5
10420,13126,104,4
10421,14898,103,3
10422,14335,112,1
10423,11776,118,2
10424,11319,115,1
10425,14208,111,4
10426,13160,111,5
10427,11329,112,3
10428,14386,119,2
10429,13975,117,5
10430,14678,106,2
10431,14466,121,3
10432,10220,108,3
10433,13303,115,4
10434,12867,122,2
10435,11897,120,4
10436,14445,110,2
10437,12303,115,2
10438,14548,112,1
10439,14185,111,4
10440,14967,118,2
10441,13727,105,2
10442,12043,112,3
10443,10523,105,1
10444,12708,122,3
10445,12999,110,4
10446,13922,114,4
10447,10910,116,2
10448,14538,105,5
10449,14134,111,3
10450,11881,119,4
10451,13280,108,2
10452,14306,119,2
10453,12561,120,3
10454,13073,122,2
10455,13827,118,1
10456,14477,123,5
10457,12876,121,3
10458,12907,112,3
10459,14490,113,3
10460,14492,121,2
10461,10545,121,2
10462,13098,118,3
10463,13626,115,3
10464,13506,115,1
10465,11085,112,4
10466,10553,109,1
10467,11154,119,3
10468,13939,112,2
10469,12246,123,2
10470,11687,105,3
10471,10694,121,4
10472,13791,120,5
10473,10498,110,5
10474,12096,122,1
10475,10613,107,4
10476,13968,123,5
10477,10376,111,4
10478,10806,108,2
10479,10921,121,2
10480,14971,107,4
10481,13605,116,3
10482,11444,116,5
10483,11546,114,5
10484,11211,115,2
10485,12081,120,1
10486,14688,109,5
10487,12149,116,2
10488,11509,116,2
10489,10914,105,4
10490,12781,103,4
10491,10390,121,4
10492,14050,113,1
10493,14256,108,5
10494,14988,117,1
10495,13626,105,1
10496,11071,106,4
10497,14792,102,2
10498,14854,122,3
10499,12571,114,2
10500,13738,104,2
10501,12780,103,2
10502,10339,109,2
10503,11977,118,1
10504,13437,112,4
10505,10795,109,4
10506,11723,118,2
10507,13220,113,3
10508,10899,114,5
10509,10103,110,2
10510,12860,103,2
10511,14189,107,3
10512,11448,118,1
10513,14215,116,2
10514,12033,117,3
10515,14033,106,1
10516,13061,112,1
10517,11535,119,2
10518,12848,103,1
10519,13210,103,2
10520,14571,118,2
10521,13464,111,4
10522,10435,106,5
10523,11258,119,5
10524,10055,105,4
10525,10931,113,2
10526,12800,105,3
10527,10312,103,1
10528,10957,119,4
10529,14084,117,4
10530,14853,122,4
10531,12513,103,4
10532,11264,115,5
10533,12748,117,2
10534,12783,113,4
10535,11094,114,4
10536,12787,116,4
10537,12816,111,3
10538,13764,117,3
10539,14036,105,1
10540,14840,121,2
10541,12324,115,4
10542,10233,118,1
10543,12102,116,1
10544,14353,114,2
10545,12029,114,3
10546,11930,113,2
10547,11459,101,1
10548,11649,106,2
10549,10408,123,3
10550,13341,111,1
10551,11978,111,2
10552,12414,116,4
10553,14938,103,4
10554,11761,117,2
10555,13598,122,2
10556,11379,114,3
10557,10621,102,1
10558,10930,109,2
10559,10975,108,1
10560,14488,111,4
10561,14448,107,1
10562,12854,122,5
10563,11690,102,3
10564,14672,104,3
10565,14619,123,1
10566,10726,114,3
10567,10162,113,1
10568,10659,122,1
10569,12898,113,4
10570,14620,113,1
10571,14100,105,3
10572,12543,112,5
10573,11579,106,2
10574,13995,122,3
10575,11075,114,5
10576,13206,108,3
10577,14045,122,5
10578,13434,108,3
10579,10878,107,2
10580,11092,117,4
10581,13060,121,4
10582,11675,111,2
10583,11609,110,3
10584,12827,113,5
10585,11218,110,1
10586,13053,121,3
10587,10314,114,2
10588,10730,109,4
10589,14040,107,4
10590,10384,107,3
10591,11813,118,5
10592,12325,116,2
10593,13430,108,2
10594,12746,116,5
10595,11865,119,5
10596,13292,115,3
10597,14847,115,3
10598,10228,106,4
10599,12065,109,4
10600,10012,115,5
10601,11523,107,1
10602,10692,108,1
10603,13706,118,1
10604,11740,121,2
10605,11526,116,3
10606,10070,115,5
10607,12249,103,4
10608,13124,101,1
10609,14725,113,4
10610,13331,122,3
10611,11288,112,5
10612,10576,109,1
10613,12173,102,1
10614,14955,109,5
10615,10745,108,4
10616,12528,105,3
10617,13074,113,3
10618,14211,102,3
10619,14577,110,4
10620,11025,106,4
10621,10942,107,1
10622,10768,103,4
10623,12439,114,2
10624,10834,116,5
10625,12191,106,4
10626,10628,122,3
10627,10377,108,4
10628,13887,101,1
10629,10090,120,5
10630,12856,115,5
10631,11066,117,3
10632,11059,118,5
10633,13060,103,2
10634,14073,106,5
10635,12601,117,3
10636,14220,123,5
10637,12105,113,4
10638,12854,123,1
10639,12656,122,4
10640,11516,117,2
10641,13018,121,2
10642,14148,116,1
10643,11574,117,1
10644,12537,101,1
10645,13927,116,1
10646,12053,106,5
10647,13797,108,4
10648,10632,101,2
10649,11862,102,5
10650,13953,115,1
10651,11233,105,3
10652,12265,120,3
10653,12048,115,4
10654,10536,121,2
10655,13534,110,2
10656,14826,105,4
10657,13098,103,1
10658,11276,106,1
10659,13074,121,2
10660,11026,115,2
10661,12052,118,2
10662,13622,114,1
10663,14564,110,3
10664,10201,104,4
10665,14404,111,4
10666,13324,120,5
10667,13359,107,5
10668,12972,115,3
10669,14979,123,2
10670,10586,109,3
10671,13346,115,5
10672,13855,112,5
10673,14605,118,4
10674,13425,106,3
10675,14101,118,1
10676,10360,118,5
10677,13670,122,4
10678,14310,106,2
10679,13478,115,3
10680,14659,119,5
10681,12813,105,1
10682,10045,104,5
10683,12751,117,1
10684,10634,121,3
10685,11211,110,1
10686,11750,112,1
10687,13242,105,4
10688,12769,107,3
10689,10594,112,5
10690,11425,123,2
10691,11927,102,3
10692,10857,120,3
10693,10552,117,2
10694,14139,113,5
10695,12889,105,4
10696,14275,105,5
10697,11481,120,2
10698,10607,112,5
10699,10672,112,3
10700,13316,107,4
10701,10017,106,1
10702,12874,110,5
10703,12595,119,1
10704,12485,116,4
10705,10616,102,1
10706,13206,104,5
10707,12850,109,2
10708,14408,105,3
10709,13808,101,3
10710,12073,111,1
10711,10525,119,3
10712,13174,123,3
10713,11474,103,2
10714,12426,101,1
10715,14984,104,2
10716,13275,109,2
10717,13339,116,4
10718,12008,107,1
10719,14558,105,2
10720,12413,113,5
10721,12152,111,3
10722,13183,114,1
10723,10428,122,4
10724,14565,117,2
10725,11015,123,5
10726,11605,112,3
10727,10870,121,3
10728,12728,123,5
10729,12853,121,1
10730,10886,121,3
10731,12609,119,3
10732,11274,105,3
10733,14427,108,2
10734,11956,102,2
10735,10587,117,3
10736,10201,102,4
10737,14550,123,3
10738,13618,103,1
10739,10826,120,4
10740,10111,118,1
10741,12912,115,5
10742,13900,105,5
10743,10908,122,2
10744,13716,117,2
10745,13690,114,2
